id,reputation,upvotes,downvotes,question_count,avg_question_score,avg_question_view_count,answer_count,accepted_answer_count,avg_answer_score,no_of_badges,gold_badge_count,silver_badge_count,bronze_badge_count,badge_score,net_user_upvotes
8814455,85,9,0,440,0.181818182,335.6363636,440,5,0.4,440,0,0,440,440,9
52530,2648,821,21,27300,7.285714286,7914,27300,5,3.85,27300,1260,9660,16380,67620,800
7260407,322,25,2,224,1.5,355.5,224,5,0.714285714,224,0,28,196,308,23
366628,1975,695,4,28980,6.333333333,3919.095238,28980,5,3.173913043,28980,966,10626,17388,69552,691
3996119,145,105,1,3564,0.916666667,3130.833333,3564,5,0.090909091,3564,132,792,2640,7128,104
5638720,425,25,1,1581,1.333333333,242,1581,5,0.774193548,1581,0,372,1209,2697,24
5611484,2282,33,17,23940,0.476190476,650.3809524,23940,5,6.033333333,23940,0,10080,13860,54180,16
2285784,248,38,5,880,1.4,562.8,880,5,0.5625,880,0,80,800,1120,33
3505343,198,14,0,150,2,4195,150,5,0.666666667,150,0,15,135,195,14
3449634,208,4,0,72,7,1702,72,5,0.75,72,0,8,64,96,4
1362713,5565,882,15,42560,-0.1,1267.2,42560,5,9.392857143,42560,560,20720,21280,109760,867
474680,813,22,2,6760,3.153846154,1039.153846,6760,5,1.1,6760,0,1300,5460,10660,20
535274,398,1349,12,4752,1.045454545,1003.818182,4752,5,0.5,4752,176,528,4048,7920,1337
4643958,1077,244,7,29900,1.47826087,1279.108696,29900,5,0.769230769,29900,598,7774,21528,58604,237
11244429,172,2,0,120,0,398,120,5,0.35,120,0,0,120,120,2
10842659,2465,311,3,69782,0.52173913,363.7826087,69782,5,2.662162162,69782,0,28934,40848,156584,308
1455059,396,18,2,260,3,2466.5,260,5,1.4,260,0,60,200,440,16
1174730,368,31,5,3388,0.571428571,768.4285714,3388,5,0.636363636,3388,0,462,2926,4774,26
1487645,1900,49,1,35280,3.224489796,3550.306122,35280,5,0.75,35280,2352,11172,21756,89964,48
6645076,331,10,3,204,0.5,793.5,204,5,2.166666667,204,0,48,156,348,7
7999257,76,2,0,294,0,326.6666667,294,5,0.714285714,294,0,0,294,294,2
3271700,581,275,1,9520,0.882352941,1360.705882,9520,5,1.375,9520,544,2720,6256,22576,274
967070,875,59,2,5700,2,1516.473684,5700,5,3.4,5700,0,1330,4370,9690,57
8131887,490,241,3,1200,5,2198.5,1200,5,0.866666667,1200,0,300,900,2100,238
7315276,360,24,2,112,0,374,112,5,1.142857143,112,0,14,98,154,22
2390860,841,42,2,3888,4.333333333,3588.111111,3888,5,1.8125,3888,144,1008,2736,8208,40
1748446,105,88,0,1008,0.428571429,507.8571429,1008,5,0.166666667,1008,0,0,1008,1008,88
718948,1838,83,2,17100,2.5,10274.14,17100,5,5.666666667,17100,1200,6000,9900,45900,81
5011654,399,6,0,1100,1.454545455,2123.272727,1100,5,2.4,1100,0,275,825,1925,6
4596230,161,3,5,520,-1,497.75,520,5,0.7,520,0,40,480,640,-2
3179666,314,33,3,640,0.25,360.75,640,5,1.5,640,0,40,600,760,30
4593991,505,108,9,9576,1,1221.842105,9576,5,0.222222222,9576,0,2052,7524,15732,99
1656123,732,5,1,6656,1.25,483.375,6656,5,0.807692308,6656,0,1248,5408,10400,4
9596678,185,18,5,220,-1,289,220,5,0.6,220,0,20,200,280,13
5853247,362,10,4,702,0.166666667,306.3333333,702,5,1.076923077,702,0,156,546,1170,6
981731,724,7,1,2016,4.166666667,2207.916667,2016,5,1.142857143,2016,84,504,1428,4284,6
5701556,125,39,0,1248,0.333333333,727.5,1248,5,-6.44E-19,1248,0,96,1152,1536,39
775026,323,26,0,3564,1.181818182,1052.227273,3564,5,0.333333333,3564,198,396,2970,6534,26
2596477,2389,15,3,29640,5.210526316,13561.07895,29640,5,1.466666667,29640,2850,10830,15960,87780,12
272069,2496,111,1,1365,5.666666667,1940.333333,1365,5,16,1365,39,702,624,3822,110
3437443,1355,371,17,27200,2.529411765,2517.647059,27200,5,6,27200,680,9520,17000,61880,354
8202189,428,450,3,221,3,2437,221,5,1.846153846,221,0,52,169,377,447
921872,610,48,3,6358,1.454545455,2829.272727,6358,5,1.235294118,6358,0,2244,4114,13090,45
113824,15026,607,1,126000,24.05,12435.13333,126000,5,2.142857143,126000,11340,47880,66780,371700,606
1213267,8201,333,9,58608,13.70833333,23975.95833,58608,5,14.09090909,58608,4752,23760,30096,172656,324
1462316,189,5,0,1260,0.5,953.5,1260,5,0.466666667,1260,0,180,1080,1800,5
2211510,1658,361,3,120612,1.927536232,4591.695652,120612,5,0.631578947,120612,7866,40641,72105,313329,358
4293609,1972,105,4,132132,1.256198347,1324.512397,132132,5,0.428571429,132132,5082,37268,89782,289674,101
7712,1019,21,3,506,2.5,3453,506,5,7.727272727,506,0,198,308,1100,18
3726703,530,5,4,4320,0.75,1070.7,4320,5,2.125,4320,0,800,3520,6720,1
14831280,158,80,9,192,1,310.5,192,5,0.333333333,192,0,24,168,264,71
7185842,236,16,0,380,2,5224,380,5,0.631578947,380,38,76,266,950,16
1520071,1009,855,1,15884,1.5,1516.545455,15884,5,2.578947368,15884,418,5016,10450,34694,854
8919323,1244,366,6,27300,1.8,1032.24,27300,5,2.153846154,27300,0,8450,18850,52650,360
5098376,378,2,1,364,4.53E-16,1429.5,364,5,1.307692308,364,0,52,312,520,1
4136515,1660,538,10,76160,1.321428571,2493.660714,76160,5,3.35,76160,4480,28000,43680,200480,528
1750212,142,3,0,525,0.8,484,525,5,0.133333333,525,0,0,525,525,3
1512576,1286,44,0,8820,2.3,3248.6,8820,5,5.428571429,8820,210,3570,5040,21420,44
879334,546,21,0,1120,0.6,1778.2,1120,5,1.875,1120,0,320,800,2080,21
4366670,1150,366,11,4488,0.833333333,2021.333333,4488,5,4.272727273,4488,0,1584,2904,9240,355
5122077,498,31,87,19845,0.228571429,1544.457143,19845,5,0.904761905,19845,735,4410,14700,39690,-56
5820466,571,38,1,250,1,191,250,5,1.88,250,0,50,200,400,37
1036957,1095,103,2,5096,2.5,951.4285714,5096,5,5.615384615,5096,0,1638,3458,10010,101
346150,7047,56,2,3780,2.666666667,2238.666667,3780,5,47.92857143,3780,252,1680,1848,11088,54
11485128,257,120,5,3240,0.333333333,1003.555556,3240,5,0.933333333,3240,0,810,2430,5670,115
2359203,662,141,11,4784,2.153846154,2628.769231,4784,5,1,4784,208,1248,3328,10400,130
3967748,227,87,1,2992,0.5,3400.75,2992,5,0.136363636,2992,176,528,2288,6160,86
1898943,510,1120,0,384,3,2112,384,5,0.75,384,16,64,304,720,1120
5930227,539,15,1,1955,1,383.8,1955,5,1.52173913,1955,0,575,1380,3680,14
2831852,475,113,0,5184,0.888888889,2477.111111,5184,5,0.166666667,5184,432,1080,3672,12312,113
2186095,1555,169,14,39672,1.958333333,4824.5,39672,5,2.965517241,39672,1392,11136,27144,85608,155
2189219,352,14,0,108,0,787,108,5,0.833333333,108,0,36,72,216,14
6023988,767,102,1,532,2,222,532,5,1.892857143,532,0,196,336,1120,101
1028863,759,40,0,2058,1.857142857,2586.142857,2058,5,3.428571429,2058,0,686,1372,4116,40
1995173,328,1,0,112,1,438,112,5,1.714285714,112,0,14,98,154,1
7538762,578,52,5,1792,1,533.25,1792,5,2.25,1792,64,512,1216,3904,47
12616456,163,12,0,320,1,1914.2,320,5,0.875,320,0,40,280,440,12
1477286,892,29,1,11339,2.260869565,1245.086957,11339,5,1.235294118,11339,0,3128,8211,20723,28
212692,5083,302,2,138321,8.446808511,9532.574468,138321,5,3.37037037,138321,12690,53298,72333,412425,300
8781103,358,189,5,4320,0.7,949.2,4320,5,0.8125,4320,0,320,4000,5280,184
5232335,403,10,0,504,0,555.5,504,5,1.333333333,504,0,72,432,720,10
3398922,1779,137,12,74176,2.109375,5770.71875,74176,5,0.105263158,74176,4864,21888,47424,183616,125
6424383,546,65,5,2500,2.8,1897.8,2500,5,0.88,2500,0,625,1875,4375,60
4346294,117,1,0,768,0.625,1331.25,768,5,0.5,768,0,48,720,912,1
4222328,186,13,0,2592,0.75,1002.416667,2592,5,0.416666667,2592,0,864,1728,5184,13
4254107,266,46,5,252,1,495,252,5,1.214285714,252,0,28,224,336,41
13371393,171,7,0,112,0,252,112,5,0.714285714,112,0,0,112,112,7
6307259,1568,40,0,3366,10.77777778,5929,3366,5,3.636363636,3366,198,1485,1683,9603,40
631438,468,105,3,216,0,287,216,5,1.333333333,216,0,36,180,324,102
2671684,1130,15,9,578,1,1811.5,578,5,5.411764706,578,0,238,340,1292,6
1745736,318,13,0,63,2,321,63,5,1.333333333,63,0,9,54,90,13
1091929,724,36,1,756,1.666666667,1815,756,5,3.285714286,756,0,210,546,1386,35
8249645,387,8,6,2052,1,4480.333333,2052,5,0.684210526,2052,114,342,1596,4104,2
1227485,1127,417,3,5400,3.2,3699.2,5400,5,4.333333333,5400,300,1800,3300,13500,414
7556397,1013,72,6,12432,1.571428571,915.5714286,12432,5,2.625,12432,0,4368,8064,25536,66
13689729,195,31,1,960,-0.125,278.375,960,5,0.666666667,960,0,0,960,960,30
13783038,558,133,0,420,2.5,271,420,5,2.142857143,420,0,84,336,672,133
4215389,896,850,13,3872,3.363636364,1576,3872,5,3.909090909,3872,0,1089,2783,7139,837
6338083,135,200,1,169,-1,3376,169,5,0.307692308,169,0,39,130,286,199
1486761,1471,120,0,5952,1.125,701.53125,5952,5,15.66666667,5952,0,2304,3648,12864,120
8800763,274,11,1,1350,1,619.4444444,1350,5,1.1,1350,0,90,1260,1620,10
1408508,1705,89,36,589,97,39533,589,5,3,589,19,190,380,1330,53
2783903,806,42,5,4320,4.4,3356.6,4320,5,1.1875,4320,160,1760,2400,11040,37
3735182,157,124,2,119,0,1547,119,5,0.529411765,119,0,0,119,119,122
10442734,102,29,1,2880,1.2,909.2,2880,5,0.1875,2880,0,320,2560,3840,28
5104452,3750,77,5,4920,11.08333333,27012.08333,4920,5,23.5,4920,360,1800,2760,13560,72
7467415,312,188,0,650,0,42.5,650,5,0.44,650,0,150,500,1100,188
10388856,592,22,7,1725,0.4,174.2,1725,5,1.739130435,1725,0,575,1150,3450,15
2928256,1530,241,5,63336,0.642857143,1426.238095,63336,5,3.413793103,63336,1218,21924,40194,140070,236
4765736,570,274,1,3381,0.857142857,616.8571429,3381,5,1.80952381,3381,0,735,2646,5586,273
115167,4172,125,5,21483,3.545454545,2804.818182,21483,5,11.80645161,21483,682,10571,10230,59334,120
6113110,1268,299,2,47520,2.954545455,2157.818182,47520,5,2.875,47520,880,16720,29920,105600,297
1532897,479,285,0,5544,1,434.8181818,5544,5,0.833333333,5544,0,1056,4488,8712,285
1734247,1780,92,0,450,3,1338,450,5,10.4,450,0,195,255,1035,92
370537,1728,61,2,7150,5,8737.307692,7150,5,5.2,7150,390,2600,4160,18460,59
1062480,1637,437,14,4080,1.666666667,1641.166667,4080,5,8.352941176,4080,102,1734,2244,10200,423
706273,627,108,8,3402,3,2155.857143,3402,5,1.722222222,3402,0,882,2520,6048,100
1901312,1628,508,3,16695,2.228571429,3106.171429,16695,5,7.666666667,16695,1260,5670,9765,45045,505
6672803,963,100,19,79380,0.918367347,1934.897959,79380,5,0.555555556,79380,3969,22491,52920,182574,81
2727006,904,221,0,26496,1.125,1384.125,26496,5,1.565217391,26496,736,8096,17664,57408,221
2290316,626,74,3,1890,2.666666667,1462.666667,1890,5,1.233333333,1890,0,630,1260,3780,71
2336637,700,148,4,4500,0.444444444,122.4444444,4500,5,2,4500,0,1125,3375,7875,144
555366,897,84,0,3968,2.25,3232.875,3968,5,3.375,3968,128,1280,2560,8960,84
1037080,1831,258,6,24486,5.409090909,7539.136364,24486,5,1.952380952,24486,2310,9240,12936,72996,252
411786,772,414,16,7752,3.058823529,3047.882353,7752,5,1,7752,408,2856,4488,19992,398
3074641,332,71,2,1666,1.428571429,1148,1666,5,0.764705882,1666,0,357,1309,2737,69
1534248,111,0,8,216,1.666666667,913,216,5,1,216,0,18,198,270,-8
4912028,512,35,0,9408,1.642857143,5142.928571,9408,5,0.857142857,9408,294,2058,7056,18228,35
8894262,929,236,4,972,3,2829,972,5,3.5,972,0,324,648,1944,232
2346621,594,2491,2,11200,0.8125,365.1875,11200,5,1.142857143,11200,448,2688,8064,23296,2489
1067606,536,503,0,2200,3,5392.5,2200,5,0.92,2200,100,600,1500,4900,503
5324102,119,3,0,1080,0.333333333,1529.916667,1080,5,0.8,1080,0,180,900,1620,3
9933395,168,73,0,462,0.666666667,325.3333333,462,5,0.5,462,0,42,420,588,73
1848555,1392,24,2,728,0,1194,728,5,5,728,0,286,442,1586,22
5788789,1545,384,1,8526,1.142857143,415.4285714,8526,5,2.833333333,8526,0,4116,4410,20874,383
3112428,126,5,0,960,0.333333333,1362.5,960,5,0.3125,960,0,96,864,1248,5
1350033,440,4,0,1232,2.857142857,2643.428571,1232,5,2.375,1232,0,392,840,2408,4
13792583,168,8,0,72,1,77,72,5,0.888888889,72,0,0,72,72,8
3679718,51,3,0,480,0.3,319.2,480,5,0.333333333,480,0,0,480,480,3
9721857,157,55,0,539,0.142857143,148,539,5,0.857142857,539,0,0,539,539,55
7843975,163,19,0,286,0.5,467,286,5,0.076923077,286,0,0,286,286,19
873703,471,13,6,4158,0.727272727,578.8181818,4158,5,0.592592593,4158,0,891,3267,6831,7
854528,171,1,1,600,0,709,600,5,8.48E-17,600,0,0,600,600,0
1235621,737,13,0,1653,-1,1713,1653,5,1.620689655,1653,87,609,957,4263,13
3211332,385,98,0,840,1.857142857,859.1428571,840,5,1.2,840,0,210,630,1470,98
1721793,1184,973,1,1591,0,239,1591,5,1.604651163,1591,86,559,946,4042,972
2142540,317,65,4,432,2.5,809,432,5,0.5,432,0,36,396,540,61
3319555,553,162,0,25758,0.685185185,3368.851852,25758,5,0.333333333,25758,486,5346,19926,46170,162
1689891,163,3,0,504,0.714285714,610.4285714,504,5,1.125,504,0,56,448,672,3
704127,393,19,0,2100,5.2,3882.6,2100,5,0.75,2100,0,400,1700,3300,19
3737798,1579,499,2,19200,3.533333333,7759.2,19200,5,4.5,19200,1800,6600,10800,55200,497
1026786,617,1381,5,13515,2.117647059,4096.058824,13515,5,0.266666667,13515,765,4335,8415,33405,1376
1642174,3990,443,0,9063,37.11111111,20646,9063,5,2.526315789,9063,684,3249,5130,24966,443
9713048,166,4,0,66,0,21,66,5,0.818181818,66,0,0,66,66,4
3926599,111,6,0,63,0,1580,63,5,0.714285714,63,0,0,63,63,6
940361,534,211,16,7425,0.814814815,572.1481481,7425,5,0.545454545,7425,0,891,6534,10098,195
6754279,1259,313,1,5022,1.166666667,532.5,5022,5,3.258064516,5022,0,2232,2790,11718,312
5761857,376,7,1,3060,2.4,1845.2,3060,5,0.235294118,3060,0,510,2550,4590,6
1201133,616,55,6,7480,1.45,3043.2,7480,5,1.272727273,7480,440,1980,5060,17380,49
633945,1121,325,13,10320,1.666666667,1809,10320,5,5.6,10320,240,3360,6720,22560,312
369531,1167,26,1,8600,3.65,5302.15,8600,5,3,8600,600,3000,5000,23000,25
2157430,152,57,9,144,1,1133.5,144,5,0.75,144,0,0,144,144,48
4809381,1075,207,1,44080,0.868421053,2168.552632,44080,5,1.413793103,44080,3306,15428,25346,120118,206
1915230,754,13,0,289,0,52,289,5,3.882352941,289,0,102,187,595,13
628827,1040,43,3,27930,1.8,3579.6,27930,5,2,27930,1960,7350,18620,67620,40
465887,1390,77,1,9880,4.473684211,2199.473684,9880,5,3,9880,494,3952,5434,26182,76
9777037,606,9,2,459,2.666666667,1668,459,5,3.666666667,459,0,135,324,864,7
890702,802,33,0,11856,1.384615385,2089.74359,11856,5,0.375,11856,936,4056,6864,32448,33
2719837,417,48,6,858,1.333333333,435.6666667,858,5,0.909090909,858,0,198,660,1452,42
4645878,136,4,1,91,0,713,91,5,0.384615385,91,0,0,91,91,3
16627380,1675,100,9,288,1,99,288,5,0.583333333,288,0,48,240,432,91
7882862,610,313,9,28800,0.770833333,1775.333333,28800,5,1.133333333,28800,2160,8640,18000,74160,304
51151,2172,83,9,47328,2.632352941,10693.22059,47328,5,0.375,47328,4352,17408,25568,138720,74
2188666,498,68,2,924,2.818181818,282.7272727,924,5,0.857142857,924,0,231,693,1617,66
315594,2798,417,29,129600,1.847222222,2552.277778,129600,5,8,129600,7776,49248,72576,347328,388
10505463,160,7,1,1456,0.375,2070,1456,5,0.769230769,1456,104,208,1144,3016,6
9389356,375,39,16,5904,0.666666667,443.1111111,5904,5,0.024390244,5904,0,738,5166,8118,23
4167563,1693,57,0,21594,2.262295082,1671.508197,21594,5,0.5,21594,1098,7320,13176,53436,57
4070294,106,2,0,60,0,671,60,5,0.166666667,60,0,0,60,60,2
4304746,714,127,14,3168,1,284.5,3168,5,1.833333333,3168,0,720,2448,5328,113
4294124,156,85,0,1680,0.25,368.6666667,1680,5,0.214285714,1680,0,0,1680,1680,85
626898,604,102,0,143,9,716,143,5,3,143,0,33,110,242,102
2714572,264,17,0,126,1,5034,126,5,0.944444444,126,0,36,90,234,17
5891217,479,56,4,11700,0.3,576.1,11700,5,0.6,11700,0,2700,9000,19800,52
2292895,456,65,2,13248,0.055555556,939.7222222,13248,5,0.1875,13248,0,2304,10944,20160,63
2307511,161,19,0,176,4,1985.5,176,5,0.125,176,0,16,160,224,19
10198411,335,86,1,3960,1,461.0833333,3960,5,0.8,3960,0,720,3240,6120,85
311524,622,97,2,1140,1.75,431.75,1140,5,1.947368421,1140,0,228,912,1824,95
218218,2995,49,0,7695,8.777777778,9627.851852,7695,5,10,7695,675,3375,3645,23895,49
152541,4994,130,12,38181,12.45454545,10217.66667,38181,5,6.076923077,38181,2145,15873,20163,105105,118
738113,587,16,3,1848,4.857142857,3009.285714,1848,5,0.545454545,1848,77,308,1463,3465,13
336861,1471,73,0,18810,5.894736842,7667.368421,18810,5,1.409090909,18810,2508,7106,9196,62700,73
1794183,1668,503,3,46800,2.777777778,2414.694444,46800,5,1.653846154,46800,1872,15912,29016,111384,500
13501704,139,27,1,2240,0.2,721.6,2240,5,0.428571429,2240,0,420,1820,3500,26
4629390,223,16,0,1690,1,303.0769231,1690,5,0.2,1690,0,130,1560,2080,16
3260377,2734,120,3,11250,1.1,712.3,11250,5,9.48,11250,0,5000,6250,26250,117
7489939,535,30,1,380,13,1411,380,5,0.7,380,20,100,260,860,29
3133303,233,27,1,192,1,1583,192,5,0.875,192,0,16,176,240,26
3323429,106,46,0,1152,-0.333333333,328.3333333,1152,5,0.25,1152,0,0,1152,1152,46
4538504,1073,82,10,8060,2.6,669.2,8060,5,2.538461538,8060,0,2080,5980,14300,72
1999035,608,1397,13,14430,1.133333333,1860.733333,14430,5,1.269230769,14430,780,4290,9360,34320,1384
2798738,853,263,11,6656,1.875,889.75,6656,5,1.75,6656,0,1536,5120,11264,252
1406336,352,1,0,133,0,289,133,5,0.842105263,133,0,19,114,190,1
13176802,340,754,5,1700,0.25,707.5,1700,5,0.294117647,1700,136,340,1224,3944,749
2250934,736,454,11,11286,1.184210526,1366.710526,11286,5,1,11286,0,3762,7524,22572,443
1147668,299,29,1,588,0.666666667,1519,588,5,1.428571429,588,0,84,504,840,28
11276192,136,10,0,45,0,403,45,5,0.4,45,0,0,45,45,10
1636653,196,21,0,540,1,322.4,540,5,0.666666667,540,0,0,540,540,21
826946,2579,3414,3,22790,2,1970.5,22790,5,5.255813953,22790,1290,8600,12900,60200,3411
369278,827,314,1,836,2,658.5,836,5,3.157894737,836,0,342,494,1862,313
4602192,264,60,2,1600,0.6875,925.6875,1600,5,2.6,1600,0,240,1360,2320,58
1432965,1311,465,1,11375,3.48,2555.32,11375,5,1.692307692,11375,325,3575,7475,25025,464
1466713,1372,74,5,12540,1.9,1149.1,12540,5,3.181818182,12540,0,3960,8580,24420,69
6778217,322,71,0,384,1.5,1559.5,384,5,1.583333333,384,0,96,288,672,71
2510852,155,2,0,308,-3.19E-17,1157.75,308,5,0.714285714,308,0,0,308,308,2
5968596,513,212,2,2160,0.75,669.75,2160,5,0.966666667,2160,0,480,1680,3600,210
5718019,412,346,2,6647,0.764705882,579.5294118,6647,5,0.347826087,6647,0,1955,4692,12512,344
714721,537,10,1,3680,0.6,504.2,3680,5,1.52173913,3680,0,690,2990,5750,9
9951284,71,340,0,1792,0.1875,217.75,1792,5,-0.125,1792,0,256,1536,2560,340
1263822,4015,95,1,10948,1.588235294,1108.529412,10948,5,25.78571429,10948,238,4284,6426,25942,94
202706,607,153,1,858,2,854,858,5,1.5,858,0,198,660,1452,152
3311219,1121,91,15,868,6.5,8489.5,868,5,6.5,868,28,308,532,2044,76
14496732,241,14,2,154,1,1877,154,5,1.214285714,154,0,14,140,196,12
4170398,309,16,2,9520,0.470588235,562.5882353,9520,5,0.571428571,9520,0,1428,8092,13804,14
4007377,134,91,0,450,0.8,1693.6,450,5,0.6,450,0,50,400,600,91
3573601,150,0,0,112,0,117,112,5,0.5,112,0,0,112,112,0
10426919,633,606,2,6210,0.814814815,1111.814815,6210,5,2.7,6210,0,2160,4050,12690,604
4866017,85,6,0,660,0.454545455,789.7272727,660,5,0.6,660,0,55,605,825,6
4520250,1097,1281,2,11193,0.571428571,1493.142857,11193,5,2.282051282,11193,273,4914,6006,28392,1279
11041613,732,243,2,12960,1.055555556,577.1111111,12960,5,1.458333333,12960,0,2160,10800,19440,241
3661478,470,63,0,6960,2.25,2154.75,6960,5,0.448275862,6960,0,2552,4408,14616,63
1347198,1319,56,4,21830,2.108108108,4589.783784,21830,5,3.2,21830,1480,7400,12950,57350,52
590913,719,380,2,6528,1.125,756.875,6528,5,11.64705882,6528,272,1904,4352,14688,378
13612096,335,10,1,225,0,273,225,5,0.64,225,0,25,200,300,9
1592712,429,53,0,9828,0.851851852,1450.62963,9828,5,0.230769231,9828,0,2106,7722,16146,53
3017390,1667,1842,5,28084,1.357142857,2600.821429,28084,5,7,28084,2380,9996,15708,79492,1837
1585219,487,14,3,2640,1.545454545,2438.454545,2640,5,1.083333333,2640,132,396,2112,5016,11
9659528,184,3,0,270,1,370.5,270,5,0.333333333,270,0,0,270,270,3
9034811,1281,203,1,6512,1.75,3480,6512,5,4.363636364,6512,176,2464,3872,15488,202
2459799,362,4,0,98,3,644,98,5,1.714285714,98,0,14,84,140,4
334748,1711,899,8,37800,3.666666667,7367.259259,37800,5,1.2,37800,2700,13500,21600,102600,891
16350154,402,5,2,351,0,63,351,5,0.384615385,351,0,39,312,468,3
2501711,393,1,0,1840,0.913043478,793.5217391,1840,5,0.6,1840,0,460,1380,3220,1
457444,1475,325,21,27692,3.857142857,6342.357143,27692,5,1.976744186,27692,1806,9030,16856,71036,304
191502,979,27,4,1740,2.8,2162.4,1740,5,5.416666667,1740,0,600,1140,3540,23
1331769,1968,71,2,80910,1.822580645,871.0967742,80910,5,2.310344828,80910,1798,25172,53940,172608,69
2834832,146,18,2,675,0.6,779,675,5,0.2,675,0,0,675,675,16
13984325,567,2,1,6696,1.290322581,1554.967742,6696,5,0.375,6696,248,1488,4960,13392,1
579400,1136,306,5,2652,11.66666667,13600.83333,2652,5,1.764705882,2652,102,1020,1530,6630,301
83678,3478,356,4,87210,5.62745098,7165.666667,87210,5,2.277777778,87210,7344,33966,45900,255204,352
8459810,278,66,4,182,10,2093,182,5,0.571428571,182,0,14,168,224,62
7320670,194,6,0,65,-1,642,65,5,-0.076923077,65,0,0,65,65,6
1588658,114,12,0,342,0,801.5,342,5,0.263157895,342,0,0,342,342,12
1214064,7376,398,48,16614,26.15384615,76938.03846,16614,6,5.111111111,16614,1638,5616,9360,48204,350
233798,5793,176,7,154707,3.264150943,3086.622642,154707,6,0.571428571,154707,7791,55650,91266,391776,169
955199,330,163,2,2520,0.666666667,3074,2520,6,0.380952381,2520,126,504,1890,5166,161
1395344,553,93,1,836,1,311,836,6,1.590909091,836,44,220,572,1892,92
6467769,198,15,8,108,-1,101,108,6,0.611111111,108,0,0,108,108,7
1775375,482,210,4,8320,1.05,716.15,8320,6,1.5,8320,0,2240,6080,15040,206
808255,4653,147,14,47702,17.47058824,15275.23529,47702,6,3.043478261,47702,3128,18768,25806,132158,133
3436398,1010,63,2,9744,1.428571429,871.0714286,9744,6,1.448275862,9744,0,2436,7308,17052,61
3680006,113,15,0,270,0.666666667,540.3333333,270,6,0.3,270,0,0,270,270,15
8414855,1708,72,3,2835,0.2,516.6,2835,6,7.095238095,2835,105,1050,1680,6930,69
1111274,3340,63,9,8772,3.833333333,5127,8772,6,8.382352941,8772,408,3468,4896,22848,54
996468,2582,1628,90,39900,7.071428571,11034.92857,39900,6,3.131578947,39900,3192,13832,22876,110124,1538
1464684,1691,94,2,1792,0,463.5,1792,6,5.321428571,1792,56,840,896,4816,92
1825012,385,12,1,220,1.5,865.5,220,6,1.6,220,0,20,200,280,11
9140230,363,11,13,144,2,1621,144,6,1.222222222,144,0,27,117,225,-2
4515252,841,8,1,182,1,42,182,6,4.923076923,182,0,78,104,416,7
